reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
57471,SIMON Pelletin,/individus/57471-simonpelletin,10,246,238,1,1,0
51437,SIMON de Ariminis,/individus/51437-simondeariminis,15,467,461,1,1,1
58054,STEPHANUS Brun,/individus/58054-stephanusbrun,12,274,264,1,1,0
58330,STEPHANUS de Poissy,/individus/58330-stephanusdepoissy,25,711,691,1,1,0
59225,STEPHANUS Suavis,/individus/59225-stephanussuavis,17,410,394,1,1,0
56430,STEPHANUS de Lingonio,/individus/56430-stephanusdelingonio,16,451,431,1,1,0
11391,SIMON Johannis,/individus/11391-simonjohannis,12,336,322,1,1,0
56971,STEPHANUS Burgundi,/individus/56971-stephanusburgundi,19,672,646,1,1,0
21302,STEPHANUS Pacquot,/individus/21302-stephanuspacquot,20,997,975,1,1,1
11334,SERVASIUS de Trajecto Superiori,/individus/11334-servasiusdetrajectosuperiori,12,326,316,1,1,0
11355,SIMON 9,/individus/11355-simon9,15,416,406,1,1,1
24447,SIMON Karoli Martelli,/individus/24447-simonkarolimartelli,15,520,502,1,1,1
21357,SIMON Walengeler,/individus/21357-simonwalengeler,13,661,647,1,1,1
55306,STEPHANUS Patissoli,/individus/55306-stephanuspatissoli,13,325,317,1,1,0
54179,SIMON 12,/individus/54179-simon12,13,264,254,1,1,0
11503,SIMON de Sublima,/individus/11503-simondesublima,12,374,364,1,1,1
18427,SIMON Chappitault,/individus/18427-simonchappitault,9,251,245,1,1,1
53511,STEPHANUS Morelli 3,/individus/53511-stephanusmorelli3,22,686,662,1,1,0
13688,SALOMON Dagorne,/individus/13688-salomondagorne,35,1775,1711,1,1,1
53477,STEPHANUS Tolleti,/individus/53477-stephanustolleti,14,357,343,1,1,0
58800,SALOMON de Aarhus,/individus/58800-salomondeaarhus,16,711,699,1,1,1
55163,SIMON de Dintavilla,/individus/55163-simondedintavilla,16,420,408,1,1,0
56966,STEPHANUS Barriani,/individus/56966-stephanusbarriani,13,307,297,1,1,0
11615,STEPHANUS Turbaudi,/individus/11615-stephanusturbaudi,21,979,951,1,1,1
23967,STEPHANUS Boetardi,/individus/23967-stephanusboetardi,15,493,477,1,1,1
52767,STEPHANUS de Parisiis,/individus/52767-stephanusdeparisiis,46,1596,1529,1,1,1
11408,SIMON Regnerii,/individus/11408-simonregnerii,12,356,344,1,1,0
11613,STEPHANUS Trosile,/individus/11613-stephanustrosile,13,517,501,1,1,1
11348,SIGGO Oddonis de Swecia,/individus/11348-siggooddonisdeswecia,54,3380,3261,1,1,1
52070,SIMON Lemeux,/individus/52070-simonlemeux,20,559,539,1,1,0
13706,STEPHANUS Haro,/individus/13706-stephanusharo,39,2406,2352,1,1,1
50516,STEPHANUS de Orgemont,/individus/50516-stephanusdeorgemont,21,871,841,1,1,1
56969,STEPHANUS Bourgi,/individus/56969-stephanusbourgi,13,300,290,1,1,0
58953,STEPHANUS de Troncheyo,/individus/58953-stephanusdetroncheyo,16,401,383,1,1,0
11493,SIMON de Planseio,/individus/11493-simondeplanseio,13,608,590,1,1,1
16092,STEPHANUS de Maulai,/individus/16092-stephanusdemaulai,18,639,625,1,1,1
59802,STEPHANUS de Villaribus 1,/individus/59802-stephanusdevillaribus1,14,363,353,1,1,0
11455,SIMON de Demoys,/individus/11455-simondedemoys,14,512,500,1,1,1
11508,SIMON de Vallibus,/individus/11508-simondevallibus,13,472,456,1,1,1
59230,STEPHANUS de Noa,/individus/59230-stephanusdenoa,13,287,270,1,1,0
11680,STEPHANUS Langton,/individus/11680-stephanuslangton,1133,67407,66806,1,1,1
59226,STEPHANUS de Vannosia,/individus/59226-stephanusdevannosia,14,325,317,1,1,0
20853,Scolaris de Moris,/individus/20853-scolarisdemoris,14,585,575,1,1,1
19862,Socius 1 d'HERMANNUS de Ebturnaco,/individus/19862-socius1d'hermannusdeebturnaco,13,341,331,1,1,1
58015,STEPHANUS de Bourbon,/individus/58015-stephanusdebourbon,84,7079,7013,1,1,1
26040,SIMON Peruchon,/individus/26040-simonperuchon,16,510,490,1,1,1
57435,SIMON Le Queux,/individus/57435-simonlequeux,14,524,510,1,1,1
11446,SIMON de Compiègne,/individus/11446-simondecompiègne,12,344,332,1,1,0
58060,STEPHANUS Deschamps,/individus/58060-stephanusdeschamps,11,246,236,1,1,0
11637,STEPHANUS de Cudot,/individus/11637-stephanusdecudot,30,1320,1286,1,1,1
57487,STEPHANUS 8,/individus/57487-stephanus8,13,387,375,1,1,0
51441,STEPHANUS de Sancto Germano,/individus/51441-stephanusdesanctogermano,13,463,457,1,1,1
20859,Scolaris de Insula,/individus/20859-scolarisdeinsula,14,591,581,1,1,1
57991,SIMON Alanchie,/individus/57991-simonalanchie,12,434,420,1,1,1
11431,SIMON de Bosco 2,/individus/11431-simondebosco2,77,5288,5148,1,1,1
53014,STEPHANUS Besson,/individus/53014-stephanusbesson,13,322,316,1,1,0
18715,STEPHANUS Dieu Legart,/individus/18715-stephanusdieulegart,10,500,490,1,1,1
11644,STEPHANUS de Lingonis,/individus/11644-stephanusdelingonis,34,2204,2144,1,1,0
22232,SIMON de Verona,/individus/22232-simondeverona,14,510,500,1,1,1
59651,SIMON Chartier,/individus/59651-simonchartier,18,506,496,1,1,0
21304,STEPHANUS Phalaise,/individus/21304-stephanusphalaise,11,460,448,1,1,1
21353,SIMON Malingre,/individus/21353-simonmalingre,12,561,549,1,1,1
11347,SIGERUS de Maulinea,/individus/11347-sigerusdemaulinea,14,510,496,1,1,1
11469,SIMON de Hubervilla,/individus/11469-simondehubervilla,16,459,447,1,1,0
11548,STEPHANUS Arnulphi,/individus/11548-stephanusarnulphi,18,554,536,1,1,1
56964,STEPHANUS Badoulz,/individus/56964-stephanusbadoulz,13,304,294,1,1,0
21935,SUNO Parvus,/individus/21935-sunoparvus,15,470,454,1,1,0
56468,SELLA,/individus/56468-sella,14,545,531,1,1,1
55615,SIMON de Poogniis,/individus/55615-simondepoogniis,17,415,403,1,1,0
21467,SIMON Godichart,/individus/21467-simongodichart,18,788,764,1,1,1
15431,STEPHANUS Duchemin,/individus/15431-stephanusduchemin,15,414,404,1,1,0
11369,SIMON Brencole,/individus/11369-simonbrencole,12,314,304,1,1,0
52875,SIMON Maurice,/individus/52875-simonmaurice,11,263,257,1,1,0
57505,SIMON de Sancto Martino,/individus/57505-simondesanctomartino,15,435,423,1,1,0
57601,STEPHANUS Autissodoriensis,/individus/57601-stephanusautissodoriensis,14,396,388,1,1,0
51286,STEPHANUS Viart,/individus/51286-stephanusviart,15,674,658,1,1,1
11661,STEPHANUS de Regiaco,/individus/11661-stephanusderegiaco,13,500,484,1,1,1
21447,STEPHANUS Luilier 1,/individus/21447-stephanusluilier1,14,304,296,1,1,0
25065,SIMON Sanson,/individus/25065-simonsanson,14,521,507,1,1,1
25230,STEPHANUS de Jardinis,/individus/25230-stephanusdejardinis,16,576,558,1,1,1
11658,STEPHANUS de Qimigeyo,/individus/11658-stephanusdeqimigeyo,12,405,395,1,1,1
58057,STEPHANUS de Challenis,/individus/58057-stephanusdechallenis,17,471,457,1,1,0
58036,SIMON de Messemy,/individus/58036-simondemessemy,16,555,531,1,1,0
57193,STEPHANUS Theon,/individus/57193-stephanustheon,13,297,287,1,1,0
60410,SALOMON Thoraldi,/individus/60410-salomonthoraldi,20,1016,998,1,1,1
16046,STEPHANUS de Molendino,/individus/16046-stephanusdemolendino,13,509,499,1,1,1
12627,STEPHANUS Logier,/individus/12627-stephanuslogier,24,1142,1111,1,1,0
16974,STEPHANUS 1,/individus/16974-stephanus1,12,268,259,1,1,0
51511,SIMON Normannus,/individus/51511-simonnormannus,23,783,767,1,1,1
11595,STEPHANUS Martini 3,/individus/11595-stephanusmartini3,20,600,580,1,1,0
20843,Scolaris de Alpibus primus,/individus/20843-scolarisdealpibusprimus,13,589,579,1,1,1
15991,SERSIVA la Berangière,/individus/15991-sersivalaberangière,12,606,594,1,1,1
57536,SIGERUS de Cortraco,/individus/57536-sigerusdecortraco,74,2663,2615,1,1,1
11696,STEPHANUS Blancheti,/individus/11696-stephanusblancheti,17,651,631,1,1,1
58027,SIMON de Faversham,/individus/58027-simondefaversham,301,15651,15377,1,1,1
21300,STEPHANUS Ruffy,/individus/21300-stephanusruffy,13,622,606,1,1,1
24902,SIMON Pinardi,/individus/24902-simonpinardi,22,812,780,1,1,1
58952,STEPHANUS de Sancto Justo,/individus/58952-stephanusdesanctojusto,20,549,533,1,1,0
57894,SAMSON Le Gendre,/individus/57894-samsonlegendre,21,1027,1003,1,1,1
26211,STEPHANUS de Capella 2,/individus/26211-stephanusdecapella2,20,741,711,1,1,1
11629,STEPHANUS de Brinaca,/individus/11629-stephanusdebrinaca,33,1296,1248,1,1,1
11582,STEPHANUS Gaudeti,/individus/11582-stephanusgaudeti,54,2626,2558,1,1,1
11610,STEPHANUS Tabour,/individus/11610-stephanustabour,12,343,331,1,1,0
23861,SIMON de Petraficta,/individus/23861-simondepetraficta,15,462,446,1,1,1
13113,SEBASTIANUS Honic,/individus/13113-sebastianushonic,18,494,478,1,1,0
11432,SIMON de Bossaogissum,/individus/11432-simondebossaogissum,17,590,578,1,1,0
58051,STEPHANUS Bont,/individus/58051-stephanusbont,17,458,440,1,1,0
11581,STEPHANUS Garnerii,/individus/11581-stephanusgarnerii,28,944,912,1,1,0
56095,STEPHANUS de Luxovio,/individus/56095-stephanusdeluxovio,18,573,551,1,1,0
15364,SIMON Langton,/individus/15364-simonlangton,17,445,425,1,1,1
19007,STEPHANUS de Silva,/individus/19007-stephanusdesilva,13,518,500,1,1,0
56958,SIMON de Ruel,/individus/56958-simonderuel,12,237,229,1,1,0
11496,SIMON de Porta,/individus/11496-simondeporta,12,413,403,1,1,1
57990,SIMON Demerii,/individus/57990-simondemerii,12,448,434,1,1,1
52880,SIMON Faverot,/individus/52880-simonfaverot,13,329,317,1,1,0
21346,SIMON Biboron,/individus/21346-simonbiboron,11,459,447,1,1,1
11573,STEPHANUS Cotias,/individus/11573-stephanuscotias,12,216,208,1,1,0
11652,STEPHANUS de Novilla,/individus/11652-stephanusdenovilla,23,938,912,1,1,0
55307,STEPHANUS de Vergissone 1,/individus/55307-stephanusdevergissone1,21,597,572,1,1,0
11346,SIGERUS de Grusberg,/individus/11346-sigerusdegrusberg,12,340,326,1,1,0
57746,S. Canonicus Sancti Benedicti,/individus/57746-s.canonicussanctibenedicti,12,296,290,1,1,0
18923,SIMON Artagaut,/individus/18923-simonartagaut,11,475,463,1,1,1
21325,SIMON Poliny,/individus/21325-simonpoliny,11,457,445,1,1,1
58343,SIMON de Lombardia,/individus/58343-simondelombardia,14,1172,1158,1,1,0
58042,SIMON de Phares,/individus/58042-simondephares,32,3403,3316,1,1,1
21315,STEPHANUS Gounault,/individus/21315-stephanusgounault,11,474,464,1,1,1
24425,STEPHANUS Philomene,/individus/24425-stephanusphilomene,15,550,532,1,1,1
50507,SIMON Burelli,/individus/50507-simonburelli,12,319,309,1,1,0
11412,SIMON Sanoc de Edua,/individus/11412-simonsanocdeedua,13,362,350,1,1,0
53707,STEPHANUS Le Gay,/individus/53707-stephanuslegay,20,852,828,1,1,0
20865,Scolaris de Claromarisco,/individus/20865-scolarisdeclaromarisco,14,613,603,1,1,1
11546,STEPHANUS presbyter de Vetero Corbolio,/individus/11546-stephanuspresbyterdeveterocorbolio,26,1759,1715,1,1,1
11647,STEPHANUS de Montignaco,/individus/11647-stephanusdemontignaco,13,392,378,1,1,0
52878,SIMON de Marco,/individus/52878-simondemarco,11,265,259,1,1,0
58832,STEPHANUS de Welvar,/individus/58832-stephanusdewelvar,22,851,819,1,1,1
11385,SIMON Hasteleu 1,/individus/11385-simonhasteleu1,21,1130,1104,1,1,1
51483,STEPHANUS Lemozin,/individus/51483-stephanuslemozin,15,647,633,1,1,0
22808,STEPHANUS de Sancto Christoforo,/individus/22808-stephanusdesanctochristoforo,13,386,376,1,1,1
58001,STEPHANUS Gonaudi,/individus/58001-stephanusgonaudi,13,474,458,1,1,1
58010,STEPHANUS Nutriti,/individus/58010-stephanusnutriti,13,456,440,1,1,1
11632,STEPHANUS de Challeyo,/individus/11632-stephanusdechalleyo,14,542,532,1,1,1
58797,SIMON de Suecia 1,/individus/58797-simondesuecia1,15,604,594,1,1,1
53430,SKELDULPHUS de Norwegia,/individus/53430-skeldulphusdenorwegia,19,679,653,1,1,1
56946,STEPHANUS Constantin,/individus/56946-stephanusconstantin,16,627,615,1,1,1
11424,SIMON Wilhelmi de Rotterdam,/individus/11424-simonwilhelmiderotterdam,16,529,511,1,1,0
24538,STEPHANUS Arbel,/individus/24538-stephanusarbel,15,523,503,1,1,1
53450,STEPHANUS Lamberti,/individus/53450-stephanuslamberti,25,1191,1163,1,1,0
52071,SIMON de Sancto Mammlico,/individus/52071-simondesanctomammlico,17,482,468,1,1,0
26303,STEPHANUS de Monte Desiderio,/individus/26303-stephanusdemontedesiderio,19,618,594,1,1,0
56914,SIMON Hostellin,/individus/56914-simonhostellin,13,293,283,1,1,0
50519,STEPHANUS de Ulmonte,/individus/50519-stephanusdeulmonte,24,886,854,1,1,1
56912,SIMON Gontier,/individus/56912-simongontier,15,385,371,1,1,0
52165,STEPHANUS de Cela,/individus/52165-stephanusdecela,13,714,698,1,1,1
56862,SALOMON de Kerderen,/individus/56862-salomondekerderen,13,309,299,1,1,0
57184,STEPHANUS Guepin,/individus/57184-stephanusguepin,17,811,793,1,1,1
52448,SIMON Doulleti,/individus/52448-simondoulleti,17,582,566,1,1,0
20846,Scolaris de Silva,/individus/20846-scolarisdesilva,13,582,572,1,1,1
21316,STEPHANUS Burelier,/individus/21316-stephanusburelier,11,468,456,1,1,1
11434,SIMON de Boves 2,/individus/11434-simondeboves2,14,366,356,1,1,0
57895,SIMON Guioti,/individus/57895-simonguioti,13,727,713,1,1,1
23850,STEPHANUS de Vennis,/individus/23850-stephanusdevennis,16,547,529,1,1,1
21298,STEPHANUS de Villaribus 2,/individus/21298-stephanusdevillaribus2,12,496,484,1,1,1
51735,SIMON Du Palais,/individus/51735-simondupalais,14,438,424,1,1,1
11590,STEPHANUS Le Barrois,/individus/11590-stephanuslebarrois,12,338,330,1,1,0
19895,SIBERANDUS de Ferchewer,/individus/19895-siberandusdeferchewer,12,405,393,1,1,1
57190,STEPHANUS Menesserii,/individus/57190-stephanusmenesserii,13,304,294,1,1,0
52365,SIMON Motelli,/individus/52365-simonmotelli,14,436,424,1,1,0
58048,STEPHANUS 14,/individus/58048-stephanus14,13,443,429,1,1,1
21355,SIMON de Sauemomaire,/individus/21355-simondesauemomaire,12,496,482,1,1,1
60168,SARDERINUS de Montibus,/individus/60168-sarderinusdemontibus,15,376,370,1,1,0
53509,STEPHANUS Romani de Bellovisu,/individus/53509-stephanusromanidebellovisu,20,614,590,1,1,0
59677,SIMON Cardon,/individus/59677-simoncardon,15,547,533,1,1,0
11433,SIMON de Bousyes,/individus/11433-simondebousyes,18,634,612,1,1,1
11470,SIMON de Iciaco,/individus/11470-simondeiciaco,12,335,324,1,1,0
56456,STEPHANUS de Arenis,/individus/56456-stephanusdearenis,12,314,306,1,1,0
26037,SIMON Vierinoys,/individus/26037-simonvierinoys,16,510,490,1,1,1
11547,STEPHANUS Amurarius,/individus/11547-stephanusamurarius,13,532,518,1,1,1
56897,SIMON Coingnet,/individus/56897-simoncoingnet,15,378,364,1,1,0
56765,SIMON Vyge,/individus/56765-simonvyge,13,289,281,1,1,0
57178,STEPHANUS Chambellan,/individus/57178-stephanuschambellan,18,498,476,1,1,0
58073,STEPHANUS Jeannot,/individus/58073-stephanusjeannot,19,564,538,1,1,0
60407,SUNO Erici,/individus/60407-sunoerici,17,570,546,1,1,1
57788,SHARPE John,/individus/57788-sharpejohn,130,5477,5383,1,1,1
21334,SIMON Jaquenvas,/individus/21334-simonjaquenvas,11,458,446,1,1,1
11653,STEPHANUS de Novo Castro,/individus/11653-stephanusdenovocastro,13,340,334,1,1,0
60248,SAMERSINE la Cornue,/individus/60248-samersinelacornue,14,590,574,1,1,0
54148,STEPHANUS Belini,/individus/54148-stephanusbelini,24,696,666,1,1,0
19868,Socius de Thierricus,/individus/19868-sociusdethierricus,14,473,463,1,1,1
17572,SIMON Le Chagre,/individus/17572-simonlechagre,11,250,244,1,1,0
56894,SILVESTER de La Noe,/individus/56894-silvesterdelanoe,15,392,378,1,1,0
15570,STEPHANUS Vomitis,/individus/15570-stephanusvomitis,14,428,414,1,1,0
11517,SIMON Quinimo,/individus/11517-simonquinimo,17,384,372,1,1,0
13701,STEPHANUS Gervasii,/individus/13701-stephanusgervasii,49,3666,3577,1,1,1
58072,STEPHANUS Fraissant,/individus/58072-stephanusfraissant,10,219,213,1,1,0
24167,SAMSON Eue,/individus/24167-samsoneue,15,506,488,1,1,1
16617,SIMON 7,/individus/16617-simon7,14,422,406,1,1,0
22561,STEPHANUS de Sacro Cesare,/individus/22561-stephanusdesacrocesare,18,676,648,1,1,0
55616,STEPHANUS 5,/individus/55616-stephanus5,12,295,287,1,1,0
54139,STEPHANUS de Villamaris,/individus/54139-stephanusdevillamaris,21,643,619,1,1,0
21345,SIMON Baillie,/individus/21345-simonbaillie,12,474,460,1,1,1
15438,STEPHANUS de Faversham,/individus/15438-stephanusdefaversham,19,837,814,1,1,1
51767,SIMON de Bosco 1,/individus/51767-simondebosco1,12,402,390,1,1,1
20863,Scolaris de Dunis,/individus/20863-scolarisdedunis,14,593,583,1,1,1
59141,SAVARIUS de Mombronto,/individus/59141-savariusdemombronto,12,319,307,1,1,0
23469,STEPHANUS Rouvray,/individus/23469-stephanusrouvray,15,705,689,1,1,1
55164,STEPHANUS Quarreti 2,/individus/55164-stephanusquarreti2,15,365,355,1,1,0
24825,SIMON Bocheus,/individus/24825-simonbocheus,20,635,604,1,1,1
11338,SICARDUS de Vauro,/individus/11338-sicardusdevauro,13,315,305,1,1,0
11392,SIMON Karoli,/individus/11392-simonkaroli,12,302,292,1,1,0
11335,SEVERINUS Holt,/individus/11335-severinusholt,27,968,926,1,1,1
58499,SIMON Bognem,/individus/58499-simonbognem,11,340,326,1,1,0
52531,STEPHANUS La Caille,/individus/52531-stephanuslacaille,14,419,403,1,1,0
51356,SULPICIUS Morel,/individus/51356-sulpiciusmorel,13,469,461,1,1,1
23412,SIMON de Ruilly,/individus/23412-simonderuilly,20,983,959,1,1,1
57829,STEPHANUS Brisson,/individus/57829-stephanusbrisson,14,550,538,1,1,1
11606,STEPHANUS Sartoris,/individus/11606-stephanussartoris,13,345,331,1,1,0
15292,STEPHANUS de Lexington,/individus/15292-stephanusdelexington,64,3207,3135,1,1,1
11407,SIMON Pinsson,/individus/11407-simonpinsson,10,382,370,1,1,1
24356,SIMON Basdos,/individus/24356-simonbasdos,15,510,492,1,1,1
20872,Scolaris de Bella Branca,/individus/20872-scolarisdebellabranca,14,601,591,1,1,1
58101,STEPHANUS de Ruppe 1,/individus/58101-stephanusderuppe1,12,293,283,1,1,0
51515,STEPHANUS de Bisontio,/individus/51515-stephanusdebisontio,110,3531,3408,1,1,1
20861,Scolaris de Frigido Monte,/individus/20861-scolarisdefrigidomonte,14,607,597,1,1,1
52364,SIMON de Poilleyo,/individus/52364-simondepoilleyo,16,341,327,1,1,0
18566,STEPHANUS de Viridario,/individus/18566-stephanusdeviridario,18,773,749,1,1,1
59145,SIMON Agnus,/individus/59145-simonagnus,12,299,287,1,1,0
15186,SACCI,/individus/15186-sacci,12,301,291,1,1,0
11465,SIMON de Guibervilla,/individus/11465-simondeguibervilla,31,1433,1381,1,1,1
57026,STEPHANUS Dindimus,/individus/57026-stephanusdindimus,19,656,642,1,1,1
59146,SIMON Cousin,/individus/59146-simoncousin,12,315,307,1,1,0
58175,SALIMBENE de Adamo,/individus/58175-salimbenedeadamo,112,7197,7075,1,1,1
58410,STEPHANUS Normannus,/individus/58410-stephanusnormannus,18,649,639,1,1,1
52874,STEPHANUS de Asneriis,/individus/52874-stephanusdeasneriis,14,377,365,1,1,0
19929,Socius de Henricus de Lincze,/individus/19929-sociusdehenricusdelincze,12,468,458,1,1,1
53392,STEPHANUS de Tyssebury,/individus/53392-stephanusdetyssebury,16,525,515,1,1,1
57535,SIGERUS de Brabancio,/individus/57535-sigerusdebrabancio,298,20266,19901,1,1,1
20869,Scolaris de Bodelo,/individus/20869-scolarisdebodelo,14,594,584,1,1,1
21596,Socius Petri de Meovannia,/individus/21596-sociuspetridemeovannia,13,539,525,1,1,1
57493,STEPHANUS 2,/individus/57493-stephanus2,11,281,273,1,1,0
11617,STEPHANUS Vitalis,/individus/11617-stephanusvitalis,17,356,340,1,1,0
20858,Scolaris de Loco Sancti Bernardi,/individus/20858-scolarisdelocosanctibernardi,14,613,603,1,1,1
26319,STEPHANUS Blondelli,/individus/26319-stephanusblondelli,16,516,500,1,1,0
22733,STEPHANUS de Luyl,/individus/22733-stephanusdeluyl,11,318,310,1,1,0
20874,Scolaris de Albis Perris,/individus/20874-scolarisdealbisperris,15,608,596,1,1,1
21501,S. Dionysii,/individus/21501-s.dionysii,12,193,189,1,1,0
11353,SILVESTER Cornubiensis,/individus/11353-silvestercornubiensis,14,322,316,1,1,0
57131,STEPHANUS Securis,/individus/57131-stephanussecuris,15,622,608,1,1,1
11494,SIMON de Poliaponte,/individus/11494-simondepoliaponte,17,684,662,1,1,1
60326,STEPHANUS Cognat,/individus/60326-stephanuscognat,12,303,295,1,1,0
11445,SIMON de Compendio,/individus/11445-simondecompendio,14,321,311,1,1,1
59211,STEPHANUS de Brochia,/individus/59211-stephanusdebrochia,15,351,345,1,1,0
58214,SIMON de Ungaria,/individus/58214-simondeungaria,16,670,652,1,1,1
11367,SIMON Bevion,/individus/11367-simonbevion,16,446,428,1,1,1
12754,SIMON Passart,/individus/12754-simonpassart,27,1185,1149,1,1,0
53514,SIMON de Bergeriis,/individus/53514-simondebergeriis,22,929,899,1,1,1
18903,SIMON de Maresco,/individus/18903-simondemaresco,11,461,449,1,1,1
60406,STENARUS Stavangrensis,/individus/60406-stenarusstavangrensis,16,551,533,1,1,1
59231,STEPHANUS Brunelli,/individus/59231-stephanusbrunelli,15,347,339,1,1,0
12706,STEPHANUS Gerardi,/individus/12706-stephanusgerardi,20,736,714,1,1,0
58788,SIMON de Monteletherico,/individus/58788-simondemonteletherico,17,605,585,1,1,1
21360,STEPHANUS de Courtane,/individus/21360-stephanusdecourtane,12,499,485,1,1,1
50513,STEPHANUS Basileau,/individus/50513-stephanusbasileau,10,248,244,1,1,0
21321,SIMON Trodeau,/individus/21321-simontrodeau,11,458,446,1,1,1
51789,SINIBALDUS de Figlono,/individus/51789-sinibaldusdefiglono,25,716,704,1,1,1
53759,STEPHANUS de Cortinis,/individus/53759-stephanusdecortinis,15,368,355,1,1,0
18012,STEPHANUS Le Lanternier,/individus/18012-stephanuslelanternier,11,252,244,1,1,0
58045,STEPHANUS de Caan,/individus/58045-stephanusdecaan,12,316,306,1,1,1
11651,STEPHANUS de Nogento,/individus/11651-stephanusdenogento,23,1015,993,1,1,1
11507,SIMON de Valauregui,/individus/11507-simondevalauregui,13,340,328,1,1,1
60014,SIMON Chanel,/individus/60014-simonchanel,14,383,373,1,1,0
56908,SIMON Dourdan,/individus/56908-simondourdan,16,394,378,1,1,0
60366,STEPHANUS Vernesson,/individus/60366-stephanusvernesson,15,413,403,1,1,0
21328,STEPHANUS de Chameleto,/individus/21328-stephanusdechameleto,10,466,456,1,1,1
58086,SIMON de Sancto Vedasto,/individus/58086-simondesanctovedasto,12,358,346,1,1,0
11642,STEPHANUS de Lemovicis,/individus/11642-stephanusdelemovicis,15,842,823,1,1,1
22989,Studens pro provincia Dacie 1,/individus/22989-studensproprovinciadacie1,16,485,475,1,1,0
54141,STEPHANUS Paudebeste,/individus/54141-stephanuspaudebeste,12,282,274,1,1,0
50778,SALOMON Brito,/individus/50778-salomonbrito,13,645,625,1,1,1
23742,SIMON Parvi,/individus/23742-simonparvi,16,542,523,1,1,1
50518,STEPHANUS Sauvage,/individus/50518-stephanussauvage,14,345,337,1,1,0
18013,STEPHANUS l'Angevin,/individus/18013-stephanusl'angevin,11,271,263,1,1,0
13699,STEPHANUS de Villaribus 3,/individus/13699-stephanusdevillaribus3,22,950,930,1,1,1
18912,SIMON Belier,/individus/18912-simonbelier,11,459,447,1,1,1
21354,SIMON Pallon,/individus/21354-simonpallon,11,456,444,1,1,1
59164,SIMON Bichuti,/individus/59164-simonbichuti,25,736,702,1,1,0
50506,SIMON Bonneannée,/individus/50506-simonbonneannée,12,311,301,1,1,0
52879,SIMON Le Poulailler,/individus/52879-simonlepoulailler,17,424,408,1,1,0
11636,STEPHANUS de Crissiaco,/individus/11636-stephanusdecrissiaco,13,350,336,1,1,0
23958,STEPHANUS Manserii,/individus/23958-stephanusmanserii,17,545,527,1,1,1
21349,SIMON Daronville,/individus/21349-simondaronville,11,463,451,1,1,1
20850,Scolaris de Pontunaco,/individus/20850-scolarisdepontunaco,14,594,584,1,1,1
53888,SIMON Militis,/individus/53888-simonmilitis,20,565,545,1,1,0
57477,STEPHANUS Gebenensis,/individus/57477-stephanusgebenensis,17,628,612,1,1,1
22990,Studens pro provincia Dacie 2,/individus/22990-studensproprovinciadacie2,16,485,475,1,1,0
52013,SIMON Evrardi de Fonteneto,/individus/52013-simonevrardidefonteneto,14,483,469,1,1,0
20871,Scolaris de Bellolecto,/individus/20871-scolarisdebellolecto,12,656,646,1,1,1
58954,STEPHANUS Vurry,/individus/58954-stephanusvurry,22,640,612,1,1,0
56632,STEPHANUS Berot,/individus/56632-stephanusberot,13,329,319,1,1,0
11576,STEPHANUS Ermengart,/individus/11576-stephanusermengart,13,318,304,1,1,0
11622,STEPHANUS de Bascoel,/individus/11622-stephanusdebascoel,12,333,321,1,1,0
58050,STEPHANUS Baubeti,/individus/58050-stephanusbaubeti,18,571,555,1,1,0
57194,STEPHANUS Nicolai,/individus/57194-stephanusnicolai,12,437,425,1,1,1
11498,SIMON de Sancto Paulo,/individus/11498-simondesanctopaulo,12,317,307,1,1,0
56634,SYBILLA,/individus/56634-sybilla,12,303,293,1,1,0
11683,SULCO de Praga,/individus/11683-sulcodepraga,16,488,468,1,1,0
57931,STEPHANUS Michaut,/individus/57931-stephanusmichaut,10,317,309,1,1,1
58198,STEPHANUS Le Roux,/individus/58198-stephanusleroux,15,1158,1142,1,1,1
58034,SIMON de Dacia 2,/individus/58034-simondedacia2,54,2648,2593,1,1,1
60231,SALOMON Magueres,/individus/60231-salomonmagueres,15,405,399,1,1,0
13702,STEPHANUS Godeau,/individus/13702-stephanusgodeau,43,2733,2671,1,1,1
23724,STEPHANUS Massellarii de Poulongnyaco,/individus/23724-stephanusmassellariidepoulongnyaco,20,733,704,1,1,1
18011,STEPHANUS Ernoul,/individus/18011-stephanusernoul,12,219,211,1,1,0
12533,SIMON de Salione,/individus/12533-simondesalione,38,2175,2105,1,1,1
57197,STEPHANUS de Leyma,/individus/57197-stephanusdeleyma,17,454,436,1,1,0
21322,SIMON Traucart,/individus/21322-simontraucart,12,477,463,1,1,1
51305,SIMON de Plumetot,/individus/51305-simondeplumetot,35,1768,1738,1,1,1
59944,SIMON Callet,/individus/59944-simoncallet,12,286,280,1,1,0
56893,SILVESTER Berroche,/individus/56893-silvesterberroche,16,412,396,1,1,0
56091,STEPHANUS de Stellamaris,/individus/56091-stephanusdestellamaris,12,334,326,1,1,0
20847,Scolaris de Salem,/individus/20847-scolarisdesalem,13,577,567,1,1,1
60403,SUNO Stavangrensis,/individus/60403-sunostavangrensis,14,383,371,1,1,1
57202,STEPHANUS Perille,/individus/57202-stephanusperille,15,384,370,1,1,0
57483,STEPHANUS Baatel,/individus/57483-stephanusbaatel,13,361,345,1,1,0
